# server_id	appearance_id	confidence	name
# generated by harness/build_modern_ids.py - see that file for the ground-truth chain
1616	2316	name-verified	small round table
1617	2317	name-verified	counter
1618	2318	name-verified	counter
1619	2319	name-verified	small table
1620	2320	name-verified	counter
1621	2321	name-verified	counter
1622	2322	name-verified	table
1623	2323	name-verified	table
1624	2324	name-verified	table
1625	2325	name-verified	table
1626	2326	name-verified	table
1627	2327	name-verified	table
1628	2328	name-verified	table
1629	2329	name-verified	table
1630	2330	name-verified	table
1631	2331	name-verified	table
1632	2332	name-verified	table
1633	2333	name-verified	table
1634	2334	otb-only	passthrough
1635	2335	otb-only	open passthrough
1636	2336	otb-only	passthrough
1637	2337	otb-only	open passthrough
1638	2338	otb-only	passthrough
1639	2339	otb-only	open passthrough
1640	2340	otb-only	passthrough
1641	2341	otb-only	open passthrough
1642	2342	name-verified	counter
1643	2343	name-verified	counter
1644	2344	name-verified	counter
1645	2345	name-verified	counter
1646	2354	name-verified	throne
1647	2355	name-verified	throne
1648	2356	name-verified	throne
1649	2357	name-verified	throne
1650	2358	name-verified	wooden chair
1651	2359	name-verified	wooden chair
1652	2360	name-verified	wooden chair
1653	2361	name-verified	wooden chair
1654	2362	name-verified	throne
1655	2363	name-verified	throne
1656	2364	name-verified	throne
1657	2365	name-verified	throne
1658	2366	name-verified	sofa chair
1659	2367	name-verified	sofa chair
1660	2368	name-verified	sofa chair
1661	2369	name-verified	sofa chair
1662	2370	name-verified	bench
1663	2371	name-verified	bench
1664	2372	name-verified	bench
1665	2373	name-verified	bench
1666	2374	name-verified	red cushioned chair
1667	2375	name-verified	red cushioned chair
1668	2376	name-verified	red cushioned chair
1669	2377	name-verified	red cushioned chair
1670	2378	name-verified	green cushioned chair
1671	2379	name-verified	green cushioned chair
1672	2380	name-verified	green cushioned chair
1673	2381	name-verified	green cushioned chair
1674	2382	name-verified	rocking chair
1675	2383	name-verified	rocking chair
1676	2384	name-verified	rocking chair
1677	2385	name-verified	rocking chair
1678	2386	name-verified	small purple pillow
1679	2387	name-verified	small green pillow
1680	2388	name-verified	small red pillow
1681	2389	name-verified	small blue pillow
1682	2390	name-verified	small orange pillow
1683	2391	name-verified	small turquoise pillow
1684	2392	name-verified	small white pillow
1685	2393	name-verified	heart pillow
1686	2394	name-verified	blue pillow
1687	2395	name-verified	red pillow
1688	2396	name-verified	green pillow
1689	900	name-verified	yellow pillow
1690	2398	name-verified	round blue pillow
1691	2399	name-verified	round red pillow
1692	2400	name-verified	round purple pillow
1693	2401	name-verified	round turquoise pillow
1694	2402	name-verified	couch
1695	2403	name-verified	couch
1696	2404	name-verified	couch
1697	2405	name-verified	couch
1698	2406	name-verified	couch
1699	2407	name-verified	couch
1700	2408	name-verified	couch
1701	2409	name-verified	couch
1702	2410	name-verified	luxurious couch
1703	2411	name-verified	luxurious couch
1704	2412	name-verified	luxurious couch
1705	2413	name-verified	luxurious couch
1706	2414	name-verified	luxurious couch
1707	2415	name-verified	luxurious couch
1708	2416	name-verified	luxurious couch
1709	2417	name-verified	luxurious couch
1710	2427	name-verified	wardrobe
1711	2428	name-verified	wardrobe
1712	2429	name-verified	wardrobe
1713	2430	name-verified	wardrobe
1714	2431	otb-only	chest of drawers
1715	2432	otb-only	chest of drawers
1716	2433	otb-only	chest of drawers
1717	2434	otb-only	chest of drawers
1718	2435	name-verified	bookcase
1719	2436	name-verified	bookcase
1720	2437	name-verified	bookcase
1721	2438	name-verified	bookcase
1722	2439	name-verified	bookcase
1723	2440	name-verified	bookcase
1724	2441	name-verified	dresser
1725	2442	name-verified	dresser
1726	2443	name-verified	dresser
1727	2444	name-verified	dresser
1728	2445	name-verified	pendulum clock
1729	2446	name-verified	pendulum clock
1730	2447	name-verified	pendulum clock
1731	2448	name-verified	pendulum clock
1732	2449	name-verified	locker
1733	2450	name-verified	locker
1734	2451	name-verified	locker
1735	2452	name-verified	locker
1736	2453	name-verified	standing mirror
1737	2454	name-verified	standing mirror
1738	2469	name-verified	box
1739	2471	name-verified	crate
1740	2472	name-verified	chest
1741	2473	name-verified	box
1742	2474	name-verified	wooden coffin
1743	2475	name-verified	wooden coffin
1744	2476	name-verified	wooden coffin
1745	2477	name-verified	wooden coffin
1746	2478	name-verified	treasure chest
1747	2480	name-verified	chest
1748	2481	name-verified	chest
1749	2482	name-verified	chest
1750	2483	name-verified	large trunk
1751	2484	name-verified	large trunk
1752	2485	name-verified	large trunk
1753	2486	name-verified	large trunk
1754	2487	name-verified	bed
1755	2488	name-verified	bed
1756	2489	name-verified	cot
1757	2490	name-verified	cot
1758	2491	name-verified	cot
1759	2492	name-verified	cot
1760	2493	name-verified	bed
1761	2494	name-verified	bed
1762	2495	name-verified	bed
1763	695	name-verified	bed
1764	2497	name-verified	bed
1765	115	name-verified	bed
1766	2499	name-verified	cot
1767	2500	name-verified	cot
1768	2501	name-verified	cot
1769	2502	name-verified	cot
1770	2519	name-verified	barrel
1771	137	otb-only	cask of beer
1772	2520	otb-only	water cask
1773	2521	otb-only	lemonade cask
1774	2523	name-verified	barrel
1775	2524	name-verified	trough
1776	2522	otb-only	wine cask
1777	2526	name-verified	dustbin
1778	2527	name-verified	big wine cask
1779	2528	name-verified	big wine cask
1780	2529	name-verified	big wine cask
1781	2530	name-verified	big wine cask
1782	2531	name-verified	big wine cask
1783	2532	name-verified	big wine cask
1784	2533	name-verified	big wine cask
1785	2534	name-verified	big wine cask
1786	2535	name-verified	oven
1787	2536	name-verified	oven
1788	2537	name-verified	oven
1789	2538	name-verified	oven
1790	2539	name-verified	oven
1791	2540	name-verified	oven
1792	2541	name-verified	oven
1793	2542	name-verified	oven
1794	2572	name-verified	red carpet
1795	2573	name-verified	red carpet
1796	2574	name-verified	red carpet
1797	2575	name-verified	red carpet
1798	2576	name-verified	red carpet
1799	2577	name-verified	red carpet
1800	2578	name-verified	red carpet
1801	2579	name-verified	red carpet
1802	2580	name-verified	red carpet
1803	2581	name-verified	oriental carpet
1804	2582	name-verified	oriental carpet
1805	2583	name-verified	oriental carpet
1806	2584	name-verified	oriental carpet
1807	2585	name-verified	oriental carpet
1808	2586	name-verified	oriental carpet
1809	2596	name-verified	painting
1810	2597	name-verified	blackboard
1811	2598	name-verified	blackboard
1812	2599	name-verified	tapestry
1813	2600	name-verified	tapestry
1814	2601	name-verified	painting
1815	2602	name-verified	blackboard
1816	2603	name-verified	wall mirror
1817	2604	name-verified	wall mirror
1818	2605	name-verified	blackboard
1819	2606	otb-only	emblem
1820	2607	name-verified	emblem
1821	2608	name-verified	emblem
1822	2609	name-verified	emblem
1823	2610	name-verified	emblem
1824	2611	name-verified	emblem
1825	2612	name-verified	painting
1826	2613	name-verified	painting
1827	2614	name-verified	painting
1828	2615	name-verified	painting
1829	2616	name-verified	scarab ornament
1830	2617	name-verified	scarab ornament
1831	2618	otb-only	painting
1832	2619	otb-only	painting
1833	2620	name-verified	painting
1834	2621	name-verified	painting
1835	2622	otb-only	painting
1836	2623	otb-only	painting
1837	2624	name-verified	painting
1838	2625	name-verified	painting
1839	2626	name-verified	painting
1840	2627	name-verified	painting
1841	2628	name-verified	painting
1842	2629	name-verified	painting
1843	2630	name-verified	wall mirror
1844	2631	name-verified	wall mirror
1845	2632	name-verified	wall mirror
1846	2633	name-verified	wall mirror
1847	2634	name-verified	wall mirror
1848	2635	name-verified	wall mirror
1849	2636	name-verified	wall mirror
1850	2637	name-verified	wall mirror
1851	2638	name-verified	wall mirror
1852	2639	name-verified	picture
1853	2640	name-verified	picture
1854	2641	name-verified	picture
1855	2642	name-verified	purple tapestry
1856	2643	name-verified	purple tapestry
1857	2644	name-verified	purple tapestry
1858	2645	name-verified	green tapestry
1859	2646	name-verified	green tapestry
1860	2647	name-verified	green tapestry
1861	2648	name-verified	yellow tapestry
1862	2649	name-verified	yellow tapestry
1863	2650	name-verified	yellow tapestry
1864	2651	name-verified	orange tapestry
1865	2652	name-verified	orange tapestry
1866	2653	name-verified	orange tapestry
1867	2654	name-verified	red tapestry
1868	2655	name-verified	red tapestry
1869	2656	name-verified	red tapestry
1870	2657	name-verified	blue tapestry
1871	2658	name-verified	blue tapestry
1872	2659	name-verified	blue tapestry
1873	2660	name-verified	cuckoo clock
1874	2661	name-verified	cuckoo clock
1875	2662	name-verified	cuckoo clock
1876	2663	name-verified	cuckoo clock
1877	2664	name-verified	cuckoo clock
1878	2665	name-verified	white tapestry
1879	2666	otb-only	tapestry
1880	2667	name-verified	white tapestry
1881	2668	name-verified	cuckoo clock
1882	2669	name-verified	demon trophy
1883	2670	name-verified	demon trophy
1884	2671	name-verified	wolf trophy
1885	2672	name-verified	wolf trophy
1886	2673	otb-only	orc trophy
1887	2674	otb-only	orc trophy
1888	2675	name-verified	behemoth trophy
1889	2676	name-verified	behemoth trophy
1890	2677	name-verified	deer trophy
1891	2678	name-verified	deer trophy
1892	2679	name-verified	cyclops trophy
1893	2680	name-verified	cyclops trophy
1894	2681	otb-only	dragon lord trophy
1895	2682	otb-only	dragon lord trophy
1896	2683	name-verified	lion trophy
1897	2684	name-verified	lion trophy
1898	2685	name-verified	minotaur trophy
1899	2686	name-verified	minotaur trophy
1900	2693	otb-only	bloodspot
1901	2694	otb-only	bloodspot
1902	2695	otb-only	bloodspot
1903	2696	otb-only	bloodspot
1904	2697	otb-only	bloodspot
1905	2698	otb-only	bloodspot
1906	2699	name-verified	cobwebs
1907	2700	name-verified	cobwebs
1908	2701	name-verified	cobwebs
1909	2702	name-verified	flowery wall
1910	2703	name-verified	flowery wall
1911	2704	name-verified	flowery wall
1912	2705	name-verified	flowery wall
1913	2706	name-verified	flowery wall
1914	2707	name-verified	flowery wall
1915	2708	name-verified	flowery wall
1916	2709	name-verified	flowery wall
1917	2710	name-verified	flowery wall
1918	2711	name-verified	flowery wall
1919	2712	name-verified	flowery wall
1920	2713	name-verified	flowery wall
1921	2714	name-verified	mossy wall
1922	2715	name-verified	mossy wall
1923	2716	name-verified	mossy wall
1924	2717	name-verified	mossy wall
1925	2718	name-verified	mossy wall
1926	2719	name-verified	mossy wall
1927	2720	name-verified	mossy wall
1928	2721	name-verified	mossy wall
1929	2722	name-verified	mossy wall
1930	2723	name-verified	mossy wall
1931	2724	name-verified	mossy wall
1932	2725	name-verified	mossy wall
1933	2726	name-verified	mossy wall
1935	2728	name-verified	mossy wall
1936	2729	name-verified	mossy wall
1937	2730	name-verified	mossy wall
1939	2732	name-verified	mossy wall
1940	2733	name-verified	mossy wall
1941	2734	name-verified	mossy wall
1942	2735	name-verified	mossy wall
1943	2736	name-verified	mossy wall
1944	2737	name-verified	mossy wall
1945	2772	name-verified	lever
1946	2773	name-verified	lever
1947	2813	name-verified	blank paper
1948	2814	name-verified	parchment
1949	2815	name-verified	scroll
1950	2816	name-verified	book
1951	2817	name-verified	blank parchment
1952	2818	name-verified	document
1953	2819	name-verified	parchment
1954	2820	name-verified	sheet of paper
1955	2821	name-verified	book
1956	2822	name-verified	map
1957	2823	name-verified	map
1958	2824	name-verified	book
1959	2825	name-verified	book
1960	2826	name-verified	book
1961	2827	name-verified	book
1962	2828	name-verified	book
1963	2829	name-verified	book
1964	2830	name-verified	book
1965	2831	name-verified	book
1966	2832	name-verified	book
1967	2833	name-verified	parchment
1968	2834	name-verified	document
1969	2835	name-verified	parchment
1970	2836	name-verified	holy tible
1971	2837	name-verified	book
1972	2838	name-verified	book
1973	2839	name-verified	book
1974	2840	name-verified	book
1975	2841	name-verified	book
1976	2842	name-verified	book
1977	2843	name-verified	book
1978	2844	name-verified	book
1979	2845	name-verified	book
1980	2846	name-verified	book
1981	2847	name-verified	book
1982	2848	name-verified	purple tome
1983	2849	name-verified	green tome
1984	2850	name-verified	blue tome
1985	2851	name-verified	grey tome
1986	2852	name-verified	red tome
1987	2853	name-verified	bag
1988	2854	name-verified	backpack
1989	2855	name-verified	basket
1990	2856	name-verified	present
1991	2857	name-verified	green bag
1992	2858	name-verified	yellow bag
1993	2859	name-verified	red bag
1994	2860	name-verified	purple bag
1995	2861	name-verified	blue bag
1996	2862	name-verified	grey bag
1997	2863	name-verified	golden bag
1998	2865	name-verified	green backpack
1999	2866	name-verified	yellow backpack
2000	2867	name-verified	red backpack
2001	2868	name-verified	purple backpack
2002	2869	name-verified	blue backpack
2003	2870	name-verified	grey backpack
2004	2871	name-verified	golden backpack
2005	2873	name-verified	bucket
2006	2874	name-verified	vial
2007	2875	name-verified	bottle
2008	2876	name-verified	vase
2009	2877	name-verified	green flask
2010	2878	name-verified	broken flask
2011	2879	name-verified	elven vase
2012	2880	name-verified	mug
2013	2881	name-verified	cup
2014	2882	name-verified	jug
2015	2885	name-verified	brown flask
2016	2886	name-verified	pool
2017	2887	name-verified	pool
2018	2888	name-verified	pool
2019	2889	name-verified	pool
2020	2890	name-verified	pool
2021	2891	name-verified	pool
2022	2892	name-verified	broken bottle
2023	2893	name-verified	amphora
2024	2894	name-verified	broken flask
2025	2895	name-verified	pool
2026	2896	name-verified	pool
2027	2897	name-verified	pool
2028	2898	name-verified	pool
2029	2899	name-verified	pool
2030	2900	name-verified	pool
2031	2901	name-verified	waterskin
2032	2902	name-verified	bowl
2033	2903	name-verified	golden mug
2034	2904	name-verified	large amphora
